Pack,nCopies,Card,Mana Cost,Adj. Games Played,Adj. Wins,Adj. Losses,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Tier,Turns to Win,Turns to Lose
J22 Cruel 1,1,"Infernal Idol",{3},842,404,438,842,404,438,0.47980997624703087,23.88346785271539,28.90602191706968,1.6741846881180968,D,20.274752475247524,19.680365296803654
J22 Cruel 1,1,"Ossuary Rats",{5}{B},503,252,251,503,252,251,0.5009940357852882,46.14550612527905,51.104710502320586,1.6530681256805133,C,23.234126984126984,22.852589641434264
J22 Cruel 2,1,"Plague Spitter",{2}{B},991,560,431,991,560,431,0.5650857719475277,66.16510113001793,71.17299504571588,1.6692979718993155,B,19.173214285714284,19.77030162412993
J22 Cruel 2,1,"Creeping Bloodsucker",{1}{B},962,500,462,962,500,462,0.5197505197505198,55.35487105195071,60.430742118291676,1.6919570221136553,C,20.316,20.071428571428573
J22 Cruel 2,1,"Alley Strangler",{2}{B},1036,469,567,1036,469,567,0.4527027027027027,37.78783328515307,42.849614047631036,1.6872602541593222,C,20.643923240938165,19.994708994708994
J22 Cruel 2,1,"Termination Facilitator",{1}{B},986,439,547,986,439,547,0.44523326572008115,41.498644282897,46.519010025412214,1.6734552475050721,C,20.184510250569478,19.458866544789764
J22 Cruel 2,1,"Mire Blight",{B},973,377,596,973,377,596,0.3874614594039055,30.85290838738458,36.008984733046745,1.718692115220722,D,20.93103448275862,19.177852348993287
J22 Cruel 2,1,"Feast on the Fallen",{2}{B},895,373,522,895,373,522,0.41675977653631285,33.77026185020146,38.851652698085225,1.6937969492945886,D,20.66756032171582,19.584291187739463
J22 Cruel 2,1,"Nested Ghoul",{3}{B}{B},822,368,454,822,368,454,0.44768856447688565,51.060180011874344,56.145577601807425,1.6951325299776934,C,21.02173913043478,20.662995594713657
J22 Cruel 2,1,"Infernal Idol",{3},887,353,534,887,353,534,0.3979706877113867,20.8015220714397,25.885870897845795,1.6947829421353648,D,21.048158640226628,19.589887640449437
J22 Cruel 2,1,"Consign to the Pit",{5}{B},709,344,365,709,344,365,0.48519040902679833,54.68011871608389,59.70279908246797,1.6742267887946933,C,21.398255813953487,21.145205479452056
J22 Cruel 2,1,"Lurking Deadeye",{3}{B},776,266,510,776,266,510,0.3427835051546392,36.846538165877256,42.08848585380352,1.7473158959754207,D,20.06766917293233,19.93921568627451
J22 Cruel 2,1,"Ossuary Rats",{5}{B},457,209,248,457,209,248,0.4573304157549234,49.913356395305925,55.145349931181364,1.7439978452918126,C,24.36842105263158,22.697580645161292
J22 Cruel 3,1,"Creeping Bloodsucker",{1}{B},1026,510,516,1026,510,516,0.49707602339181284,59.92898449556725,64.96072381147802,1.6772464386369221,B,20.48627450980392,19.963178294573645
J22 Cruel 3,1,"Conductor of Cacophony",{3}{B},918,436,482,918,436,482,0.4749455337690632,57.122616984682644,62.06827671993918,1.648553245085511,B,20.619266055045873,20.29045643153527
J22 Cruel 3,1,"Alley Strangler",{2}{B},999,418,581,999,418,581,0.4184184184184184,41.36966674535077,46.527380836938164,1.7192380305291304,C,21.126794258373206,19.76764199655766
J22 Cruel 3,1,"Hooded Assassin",{2}{B},915,409,506,915,409,506,0.44699453551912566,52.58228860145342,57.577712699417816,1.6651413659881318,C,21.5281173594132,20.205533596837945
J22 Cruel 3,1,"Dread Slaver",{3}{B}{B},860,387,473,860,387,473,0.45,58.45027300386539,63.4100253616235,1.6532507859193686,B,21.627906976744185,20.56659619450317
J22 Cruel 3,1,"Mire Blight",{B},1011,370,641,1011,370,641,0.3659742828882295,28.48604711278629,33.44870806500059,1.6542203174047652,D,21.397297297297296,19.43681747269891
J22 Cruel 3,1,"Festering Evil",{3}{B}{B},760,353,407,760,353,407,0.4644736842105263,58.50467947837498,63.40712355707147,1.6341480262321642,B,21.229461756373937,20.474201474201475
J22 Cruel 3,1,"Feast on the Fallen",{2}{B},847,338,509,847,338,509,0.3990554899645809,39.318761779747824,44.3398272020736,1.6736884741085911,C,21.355029585798817,19.715127701375245
J22 Cruel 3,1,"Infernal Idol",{3},857,293,564,857,293,564,0.3418903150525088,14.612913176393917,19.720822570279502,1.702636464628528,E,21.716723549488055,19.843971631205672
J22 Cruel 3,1,"Ossuary Rats",{5}{B},448,198,250,448,198,250,0.4419642857142857,49.07295841420181,54.19358260072808,1.7068747288420907,C,24.353535353535353,22.992
J22 Cruel 4,1,"Creeping Bloodsucker",{1}{B},1009,545,464,1009,545,464,0.5401387512388504,50.0193834692771,55.11321253264242,1.6979430211217723,C,19.93577981651376,20.69612068965517
J22 Cruel 4,1,"Tormented Soul",{B},1038,520,518,1038,520,518,0.5009633911368016,45.392104985626176,50.43689380295937,1.6815962724443971,C,19.978846153846153,19.61969111969112
J22 Cruel 4,1,"Dread Presence",{3}{B},950,509,441,950,509,441,0.5357894736842105,58.39226898578998,63.432168274073284,1.679966429427768,B,20.640471512770137,20.954648526077097
J22 Cruel 4,1,"Alley Strangler",{2}{B},1051,494,557,1051,494,557,0.47002854424357754,41.453100246273834,46.5573725678623,1.7014241071961562,C,20.469635627530366,20.420107719928186
J22 Cruel 4,1,"Mire Blight",{B},1040,450,590,1040,450,590,0.4326923076923077,24.410901879832693,29.663278213570557,1.7507921112459548,D,20.942222222222224,19.906779661016948
J22 Cruel 4,1,"Conductor of Cacophony",{3}{B},884,449,435,884,449,435,0.5079185520361991,58.36456295423454,63.43554597173885,1.6903276725014356,B,20.801781737193764,21.49425287356322
J22 Cruel 4,1,"Hooded Assassin",{2}{B},933,439,494,933,439,494,0.4705251875669882,47.338498397989724,52.40807870788488,1.6898601032983875,C,20.87015945330296,20.676113360323885
J22 Cruel 4,1,"Nested Ghoul",{3}{B}{B},899,423,476,899,423,476,0.47052280311457173,45.16238016186809,50.16185289272157,1.666490910284493,C,21.472813238770687,21.07563025210084
J22 Cruel 4,1,"Feast on the Fallen",{2}{B},902,407,495,902,407,495,0.45121951219512196,35.09594633524149,40.09842675384951,1.6674934728693374,D,21.27027027027027,20.363636363636363
J22 Cruel 4,1,"Infernal Idol",{3},896,370,526,896,370,526,0.41294642857142855,14.777311427931279,19.975363791501444,1.732684121190055,E,21.38918918918919,20.216730038022813
J22 Cruel 4,1,"Ossuary Rats",{5}{B},551,238,313,551,238,313,0.4319419237749546,44.25857995508186,49.277046054127695,1.6728220330152768,C,24.30672268907563,22.70926517571885
J22 Cycling 1,1,"Yidaro, Wandering Monster",{5}{R}{R},1015,491,524,1015,491,524,0.483743842364532,42.73672884111655,47.725221287066795,1.6628308153167477,C,21.03869653767821,20.234732824427482
J22 Cycling 1,1,"Lava Serpent",{5}{R},1071,490,581,1071,490,581,0.45751633986928103,42.42685379366793,47.57689770541424,1.716681303915435,C,20.791836734693877,20.33907056798623
J22 Cycling 1,1,"Quakefoot Cyclops",{4}{R},980,482,498,980,482,498,0.49183673469387756,50.228325964751626,55.36039842683292,1.7106908206937663,C,20.856846473029044,20.8855421686747
J22 Cycling 1,1,"Deem Worthy",{4}{R},1041,471,570,1041,471,570,0.45244956772334294,49.11659686134961,54.12546738626338,1.6696235083045883,C,21.70700636942675,20.978947368421053
J22 Cycling 1,1,"Drannith Stinger",{1}{R},1075,464,611,1075,464,611,0.4316279069767442,37.4375938504555,42.52156595796016,1.694657369168222,D,20.747844827586206,20.630114566284778
J22 Cycling 1,1,"Prickly Marmoset",{2}{R},1068,453,615,1068,453,615,0.4241573033707865,39.87608138119572,44.95431343864789,1.6927440191507241,C,21.286975717439294,20.679674796747967
J22 Cycling 1,1,"Forgotten Cave",no cost,1143,451,692,1143,451,692,0.39457567804024496,15.910065041818473,21.03173389223473,1.707222950138752,E,21.048780487804876,19.74277456647399
J22 Cycling 1,1,"Go for Blood",{1}{R},963,436,527,963,436,527,0.45275181723779856,42.796654579254366,47.84157300257461,1.6816394744400835,C,21.270642201834864,21.296015180265655
J22 Cycling 1,1,"Flameblade Adept",{R},1025,428,597,1025,428,597,0.4175609756097561,33.25206933937508,38.25064960117033,1.6661934205984161,D,20.822429906542055,20.386934673366834
J22 Cycling 1,1,"Plundering Predator",{4}{R},902,423,479,902,423,479,0.46895787139689576,47.749104369673056,52.86842593586568,1.7064405220642074,C,21.527186761229313,21.41544885177453
J22 Cycling 1,1,"Reptilian Reflection",{2}{R},1128,386,742,1128,386,742,0.3421985815602837,18.236934435167207,23.410731450998345,1.7245990052770466,E,21.906735751295336,19.57412398921833
J22 Cycling 1,1,"Shredded Sails",{1}{R},547,242,305,547,242,305,0.4424131627056673,44.47421093805205,49.613157927325275,1.7129823297577402,C,21.834710743801654,21.678688524590164
J22 Cycling 1,1,"Rooting Moloch",{4}{R},280,80,200,280,80,200,0.2857142857142857,25.587104021842965,30.937193101749102,1.7833630266353795,D,20.275,18.395
J22 Cycling 2,1,"Deem Worthy",{4}{R},1028,394,634,1028,394,634,0.3832684824902724,55.85719213861246,61.22332016435572,1.7887093419144204,C,23.31979695431472,22.853312302839118
J22 Cycling 2,1,"Plundering Predator",{4}{R},961,390,571,961,390,571,0.40582726326742974,48.744729558504986,53.866137074975974,1.7071358388236633,C,23.012820512820515,22.739054290718038
J22 Cycling 2,1,"Prickly Marmoset",{2}{R},1103,373,730,1103,373,730,0.3381686310063463,44.49100738646508,49.986823003943556,1.8319385391594933,C,23.260053619302948,22.09178082191781
J22 Cycling 2,1,"Drannith Stinger",{1}{R},1054,372,682,1054,372,682,0.35294117647058826,34.18525067981699,39.519228482162134,1.7779926007817146,D,22.64516129032258,21.727272727272727
J22 Cycling 2,1,"Raking Claws",{1}{R},780,362,418,780,362,418,0.4641025641025641,43.67241042542481,48.89953122488548,1.742373599820223,C,22.6878453038674,23.35645933014354
J22 Cycling 2,1,"Forgotten Cave",no cost,1131,360,771,1131,360,771,0.3183023872679045,14.207683743138043,19.65528730316667,1.8158678533428758,E,23.125,21.409857328145264
J22 Cycling 2,1,"Mad Ratter",{3}{R},1065,353,712,1065,353,712,0.3314553990610329,28.51011037908274,33.82815089079942,1.7726801705722264,D,22.813031161473088,21.910112359550563
J22 Cycling 2,1,"Bloodhaze Wolverine",{1}{R},1040,347,693,1040,347,693,0.33365384615384613,27.07593473968962,32.33722247919808,1.7537625798361542,D,22.94812680115274,22.354978354978353
J22 Cycling 2,1,"Irencrag Pyromancer",{2}{R},950,347,603,950,347,603,0.36526315789473685,39.80654965525751,45.138767800001204,1.7774060482478973,C,24.195965417867434,23.096185737976782
J22 Cycling 2,1,"Go for Blood",{1}{R},900,345,555,900,345,555,0.38333333333333336,39.03319488065413,44.345577296698295,1.7707941386813895,C,23.098550724637683,22.936936936936938
J22 Cycling 2,1,"Reptilian Reflection",{2}{R},1124,307,817,1124,307,817,0.27313167259786475,14.300383588140456,19.89062169802148,1.8634127032936751,E,23.791530944625407,21.13219094247246
J22 Cycling 2,1,"Starstorm",{X}{R}{R},837,286,551,837,286,551,0.34169653524492233,57.99453752686071,63.34100653395542,1.7821563356982362,B,24.74125874125874,23.680580762250454
J22 Cycling 2,1,"Rooting Moloch",{4}{R},377,112,265,377,112,265,0.29708222811671087,21.937409981637746,27.35464043112844,1.8057434831635653,D,22.0625,19.724528301886792
J22 Demons 1,1,"Diabolic Edict",{1}{B},1075,631,444,1075,631,444,0.5869767441860465,42.223500567708925,47.406428552263044,1.7276426615180405,C,20.98256735340729,21.32207207207207
J22 Demons 1,1,"Takenuma Bleeder",{2}{B},1044,601,443,1044,601,443,0.5756704980842912,43.63455205121182,48.91057325041963,1.7586737330692694,C,20.056572379367722,20.887133182844245
J22 Demons 1,1,"Fetid Imp",{1}{B},964,568,396,964,568,396,0.5892116182572614,50.982717321497745,56.07931086310042,1.6988645138675562,C,20.966549295774648,21.421717171717173
J22 Demons 1,1,"Demon's Grasp",{4}{B},966,563,403,966,563,403,0.582815734989648,48.375040090369765,53.53916123562949,1.7213737150865764,C,20.99467140319716,21.893300248138956
J22 Demons 1,1,"Conductor of Cacophony",{3}{B},933,556,377,933,556,377,0.5959271168274384,53.89762371377705,59.001766836235255,1.7013810408194023,C,20.507194244604317,21.384615384615383
J22 Demons 1,1,"Soulcage Fiend",{1}{B}{B},948,555,393,948,555,393,0.5854430379746836,45.44785780127124,50.63002233808204,1.7273881789369345,C,20.500900900900902,21.0941475826972
J22 Demons 1,1,"Disciple of Perdition",{1}{B},956,518,438,956,518,438,0.5418410041841004,31.755021532096126,36.95374750333285,1.7329086570789074,D,21.171814671814673,21.294520547945204
J22 Demons 1,1,"Renegade Demon",{3}{B}{B},869,509,360,869,509,360,0.5857307249712314,44.138511728689664,49.207006538932305,1.6894982700808807,C,21.23379174852652,22.11111111111111
J22 Demons 1,1,"Kothophed, Soul Hoarder",{4}{B}{B},741,490,251,741,490,251,0.6612685560053981,57.7975970671498,62.785440881506496,1.6626146047855652,B,20.897959183673468,22.0199203187251
J22 Demons 1,1,"Demon's Disciple",{2}{B},873,461,412,873,461,412,0.5280641466208477,41.00149162011512,46.13383412346613,1.710780834450337,C,21.18004338394794,21.609223300970875
J22 Demons 1,1,"Infernal Idol",{3},837,457,380,837,457,380,0.5459976105137395,19.43404947652354,24.54212507700468,1.7026918668270465,D,21.13129102844639,21.389473684210525
J22 Demons 1,1,"Inner Demon",{2}{B}{B},443,313,130,443,313,130,0.7065462753950339,83.0635541744538,88.11313036723635,1.68319206426085,A,20.603833865814696,22.484615384615385
J22 Demons 2,1,"Demon of Catastrophes",{2}{B}{B},969,619,350,969,619,350,0.6388028895768834,73.23016611308566,78.19553513542162,1.6551230074453198,B,18.289176090468498,20.405714285714286
J22 Demons 2,1,"Diabolic Edict",{1}{B},1075,604,471,1075,604,471,0.5618604651162791,40.140482349504865,45.346772892309296,1.7354301809348096,C,19.248344370860927,20.420382165605094
J22 Demons 2,1,"Takenuma Bleeder",{2}{B},1027,558,469,1027,558,469,0.5433300876338851,39.914784841363605,45.108147771183624,1.7311209766066722,C,18.765232974910393,19.86993603411514
J22 Demons 2,1,"Conductor of Cacophony",{3}{B},925,530,395,925,530,395,0.572972972972973,48.008425033621336,53.06074706593711,1.6841073441052576,C,19.166037735849056,20.97215189873418
J22 Demons 2,1,"Disciple of Perdition",{1}{B},970,513,457,970,513,457,0.5288659793814433,31.055542114895168,36.265590421706854,1.7366827689372288,D,19.14814814814815,20.422319474835888
J22 Demons 2,1,"Demon's Grasp",{4}{B},939,508,431,939,508,431,0.5410010649627263,47.607800081796896,52.87248163459069,1.754893850931265,C,19.62795275590551,20.577726218097446
J22 Demons 2,1,"Doomed Dissenter",{1}{B},887,498,389,887,498,389,0.5614430665163472,41.19058512019645,46.23420870723193,1.6812078623451578,C,18.843373493975903,20.840616966580978
J22 Demons 2,1,"Demonic Gifts",{1}{B},707,496,211,707,496,211,0.7015558698727016,45.54646587492035,50.75807059637831,1.7372015738193207,C,18.97983870967742,21.265402843601894
J22 Demons 2,1,"Seizan, Perverter of Truth",{3}{B}{B},816,465,351,816,465,351,0.5698529411764706,61.981674309539045,67.20336876378349,1.740564818081481,B,18.606451612903225,19.817663817663817
J22 Demons 2,1,"Dreadhound",{4}{B}{B},688,424,264,688,424,264,0.6162790697674418,67.03092440690968,72.11403591356935,1.694370502219891,B,19.537735849056602,21.428030303030305
J22 Demons 2,1,"Demon's Disciple",{2}{B},842,415,427,842,415,427,0.49287410926365793,37.16321772391333,42.28367165228981,1.7068179761254958,D,19.679518072289156,21.049180327868854
J22 Demons 2,1,"Infernal Idol",{3},810,374,436,810,374,436,0.4617283950617284,11.489245176142017,16.798634794805505,1.7697965395544961,E,19.63368983957219,20.155963302752294
J22 Detective 1,1,"Filigree Attendant",{2}{U}{U},944,488,456,944,488,456,0.5169491525423728,58.99124217579631,64.00009246367999,1.669616762627894,B,21.903688524590162,21.355263157894736
J22 Detective 1,1,"Hold for Questioning",{3}{U},1055,488,567,1055,488,567,0.46255924170616114,42.40702136679556,47.654919462643946,1.7492993652827942,C,21.96106557377049,21.026455026455025
J22 Detective 1,1,"Mechanized Production",{2}{U}{U},1039,487,552,1039,487,552,0.4687199230028874,46.48018781677377,51.470006881299874,1.6632730215087015,C,21.84599589322382,20.11231884057971
J22 Detective 1,1,"Shambling Suit",{3},1001,486,515,1001,486,515,0.4855144855144855,52.95479864226205,57.99178628012573,1.678995879287895,C,21.44238683127572,21.454368932038836
J22 Detective 1,1,"Floodhound",{U},1075,480,595,1075,480,595,0.44651162790697674,36.16336352671821,41.19886985887627,1.6785021107193547,D,21.6,20.87731092436975
J22 Detective 1,1,"Dutiful Replicator",{3},1040,478,562,1040,478,562,0.4596153846153846,39.70488740511631,44.85700677258875,1.7173731224908122,C,21.42887029288703,20.798932384341636
J22 Detective 1,1,"Press for Answers",{1}{U},1136,466,670,1136,466,670,0.4102112676056338,25.690186988306202,30.91312919015615,1.7409807339499819,D,21.916309012875537,20.13134328358209
J22 Detective 1,1,"Gearseeker Serpent",{5}{U}{U},911,456,455,911,456,455,0.5005488474204172,56.70188876294962,61.89573826765894,1.731283168236441,B,22.239035087719298,21.942857142857143
J22 Detective 1,1,"Drownyard Explorers",{3}{U},979,452,527,979,452,527,0.4616956077630235,42.46703703625821,47.598011675868385,1.7103248798700577,C,22.36283185840708,21.616698292220114
J22 Detective 1,1,"Vedalken Engineer",{1}{U},1066,432,634,1066,432,634,0.4052532833020638,24.819255199448808,30.100359837212153,1.7603682125877815,D,21.76851851851852,20.752365930599368
J22 Detective 1,1,"Magnifying Glass",{3},926,380,546,926,380,546,0.4103671706263499,20.258064881287176,25.373242032814858,1.7050590505092276,D,22.473684210526315,20.844322344322343
J22 Detective 1,1,"Jace's Scrutiny",{1}{U},687,191,496,687,191,496,0.2780203784570597,12.537804285433031,17.785312684479752,1.7491694663489068,E,23.895287958115183,21.4375
J22 Detective 2,1,"Aeronaut Tinkerer",{2}{U},1073,432,641,1073,432,641,0.4026095060577819,46.44728390101551,51.52138590514318,1.6913673347092228,C,20.689814814814813,20.327613104524183
J22 Detective 2,1,"Hold for Questioning",{3}{U},1095,424,671,1095,424,671,0.3872146118721461,41.73504130205298,46.8348169939478,1.6999252306316064,C,21.066037735849058,20.469448584202684
J22 Detective 2,1,"Floodhound",{U},1103,422,681,1103,422,681,0.3825929283771532,36.12556827060253,41.26423247250102,1.7128880672994968,D,20.78909952606635,20.32745961820852
J22 Detective 2,1,"Oneirophage",{3}{U},882,406,476,882,406,476,0.4603174603174603,65.92005131763734,70.79304078289408,1.6243298217522437,B,20.820197044334975,20.38235294117647
J22 Detective 2,1,"Press for Answers",{1}{U},1124,378,746,1124,378,746,0.33629893238434166,27.19674433861069,32.39772239813059,1.7336593531733004,D,21.227513227513228,19.855227882037532
J22 Detective 2,1,"Vedalken Engineer",{1}{U},1029,363,666,1029,363,666,0.35276967930029157,29.56150832323808,34.63715332166177,1.6918816661412306,D,20.895316804407713,20.35885885885886
