J25 Prideful,J25 Stalwart 2,J25 Vampires 1,J22 Urza's,PT32.9517303S,30
J22 Merfolk 1,J25 Drowned 2,J22 Detective 1,J22 Blink 4,PT2.4512211S,13
J22 Insects 4,J25 Fun Guys 1,J25 Heroes 2,J25 Landfall 3,PT3.6243399S,13
JMP Above the Clouds 3,J22 Teamwork 2,J22 Insects 3,JMP Phyrexian,PT51.3967696S,22
J25 Angels 1,J25 Drowned 2,JMP Predatory 4,JMP Rainbow,PT3.7974415S,17
JMP Under the Sea 2,J22 Merfolk 2,J22 Ferocious 3,J22 Go to School 1,PT9.6849291S,22
JMP Wizards 1,J22 Spicy,J22 Cycling 2,J25 Ghastly 1,PT3.6110367S,19
J25 Stalwart 1,J25 Icky 1,J22 Fangs 2,JMP Teferi,PT2.4803563S,16
J25 Healers 2,J22 Demons 2,J22 Gross 2,J22 Cruel 2,PT7.3304286S,25
J25 Angels 2,J25 Encounter 4,J25 Drowned 2,J25 Clerics 3,PT3.3877775S,17
J25 Bloody 3,J25 Healers 2,J25 Grave Robbers 1,J22 Elves 1,PT3.087677S,14
JMP Goblins 3,JMP Dinosaurs 1,J25 Stoked 4,J25 Inventive 1,PT7.2148645S,20
JMP Goblins 4,J22 Ferocious 3,J22 Dragons 2,J22 Insects 2,PT2.7825262S,17
J22 Fangs 2,J25 Surprise 4,J22 Elves 2,JMP Smashing 3,PT3.7972377S,17
J25 Landfall 1,JMP Devilish 3,JMP Doctor 3,J22 Faeries 2,PT2.2545725S,17
JMP Unicorns,JMP Archaeology 4,J22 Cruel 4,JMP Lightning 1,PT3.4290849S,18
J22 Fangs 2,JMP Discarding 2,JMP Rainbow,JMP Plus One 2,PT1.5767754S,12
JMP Predatory 1,J25 Explorers 1,JMP Archaeology 4,J25 Elves 4,PT1.7195251S,14
J22 Spirits 2,J22 Cats 4,JMP Above the Clouds 1,JMP Elves 2,PT29.9749818S,19
J25 Fun Guys 2,J25 Ninjas,J25 Stalwart 4,JMP Lightning 2,PT3.6866034S,14
J25 Healers 4,J25 Stalwart 4,J22 Shapeshifters,J25 Goblins 4,PT5.3445342S,14
J25 Enchanted 4,J25 Enchanted 1,J22 Knights,J25 Prideful,PT20.2419818S,35
JMP Smashing 3,J25 Giddyap,J22 Merfolk 4,JMP Lands 2,PT5.5318229S,18
J25 Legion 1,J22 Cats 3,J22 Blink 3,JMP Spellcasting 4,PT1.8800524S,12
J25 Landfall 3,JMP Doctor 4,JMP Dragons 1,JMP Spooky 1,PT23.0085461S,24
J25 Explorers 2,J22 Teamwork 1,JMP Plus One 1,J25 Of the Coast 2,PT13.8087384S,21
J22 Go to School 1,J25 Healers 3,J22 Cruel 1,J25 Encounter 3,PT4.7970747S,20
J25 Prideful,J22 Wolves 3,JMP Archaeology 1,J22 Scrying 1,PT3.1039457S,17
JMP Wizards 2,J25 Ghastly 3,JMP Goblins 4,JMP Enchanted 2,PT6.5868917S,22
J25 Ghastly 1,J25 Of the Coast 2,JMP Wizards 2,J22 Inventive 1,PT45.3261805S,30
J22 Gigantic 2,J22 Fangs 3,JMP Spellcasting 1,J22 Blink 1,PT18.4581895S,20
J22 Knights,J22 Constellation 2,JMP Garruk,JMP Discarding 2,PT2.943801S,17
JMP Devilish 4,J22 Fiery 3,JMP Predatory 4,JMP Spooky 3,PT3.1402298S,17
J25 Icky 1,J22 Elves 3,JMP Doctor 4,JMP Enchanted 1,PT2.3549486S,16
J25 Treasures 2,J22 Merfolk 1,JMP Above the Clouds 1,J25 Of the Coast 1,PT7.491398S,19
JMP Chandra,JMP Teferi,JMP Devilish 1,JMP Enchanted 1,PT8.1945401S,22
J25 Dinosaurs 1,J22 Wolves 3,JMP Elves 1,J25 Fun Guys 1,PT3.0909484S,14
JMP Vampires 2,JMP Vampires 2,JMP Above the Clouds 3,J22 Unlucky Thirteen,PT1.744977S,15
J25 Healers 4,J22 Vehicles,JMP Goblins 2,J22 Law 3,PT5.7869634S,15
J22 Vehicles,JMP Plus One 3,J25 Grave Robbers 1,J22 Experimental 1,PT4.1554656S,17
J22 Insects 2,J25 Ghastly 3,JMP Spellcasting 3,J22 Blink 4,PT16.2834009S,21
JMP Rainbow,JMP Feathered Friends 1,J25 Fun Guys 2,J25 Enchanted 3,PT4.9382119S,18
J22 Law 4,J22 Fiery 3,J22 Primates,J22 Goblins 1,PT11.0209648S,20
J22 Fangs 4,J25 Landfall 1,J25 Goblins 4,J22 Wolves 1,PT3.234916S,16
J22 Merfolk 2,J25 Nefarious,J22 Cycling 2,J25 Bloody 1,PT2.192496S,11
J22 Fiery 1,J25 Zealots 1,J25 Drowned 1,JMP Under the Sea 1,PT5.2987511S,21
J25 Dinner,J25 Enchanted 4,JMP Dinosaurs 4,JMP Legion 4,PT5.7060194S,23
J22 Zombies 3,JMP Doctor 4,J25 Snakes,JMP Spooky 4,PT14.5955178S,26
J22 Cats 4,JMP Phyrexian,JMP Witchcraft 2,JMP Devilish 2,PT5.0321601S,20
J25 Landfall 4,J22 Morbid 2,JMP Above the Clouds 1,J22 Experimental 1,PT1.7975483S,15
JMP Seismic,J25 Stoked 3,J22 Wolves 3,JMP Predatory 1,PT4.0435895S,19
J25 Stalwart 4,JMP Wizards 4,J22 Raid 3,J25 Vampires 4,PT3.3897606S,17
J22 Fangs 4,J25 Ghastly 3,J22 Raid 4,J25 Goblins 1,PT5.4147564S,19
J25 Dinosaurs 2,J22 Knights,JMP Above the Clouds 4,JMP Spooky 2,PT3.4961463S,19
JMP Well-Read 3,JMP Spellcasting 4,J25 Bloody 1,J25 Burning,PT2.4069205S,13
J25 Clerics 4,J22 Zombies 3,J25 Enchanted 2,JMP Tree Hugging 1,PT49.3060371S,26
J22 Treasure 1,JMP Witchcraft 1,J22 Cats 2,J25 Fun Guys 2,PT7.5093455S,22
JMP Spellcasting 4,JMP Cats 2,J25 Of the Coast 2,JMP Garruk,PT5.3890034S,25
J25 Landfall 3,J25 Explorers 2,J25 Explorers 3,J22 Unlucky Thirteen,PT17.1811598S,22
JMP Doctor 3,JMP Doctor 3,J25 Elves 2,JMP Reanimated 2,PT3.3996692S,18
J25 Healers 1,J25 Ninjas,JMP Lightning 1,J22 Gross 2,PT3.0108562S,17
JMP Basri,J25 Explorers 4,J22 Spicy,JMP Goblins 2,PT8.7535565S,31
J22 Elves 2,J25 Ne'er-do-wells 1,JMP Goblins 1,J22 Spicy,PT7.0438245S,23
J22 Demons 1,JMP Phyrexian,JMP Lightning 1,J22 Multi-Headed 2,PT3.5037046S,21
J22 Boneyard 2,JMP Pirates 1,JMP Smashing 2,J25 Goblins 1,PT3.1496436S,17
J22 Cycling 1,J22 Morbid 1,J22 Goblins 2,J22 Inventive 2,PT3.8079065S,22
J25 Surprise 4,JMP Above the Clouds 4,J22 Blink 4,JMP Feathered Friends 3,PT6.4115052S,26
J22 Merfolk 3,JMP Minions 1,JMP Archaeology 1,J25 Armed 4,PT3.982462S,21
JMP Witchcraft 1,J25 Angels 2,JMP Discarding 1,J25 Fun Guys 1,PT2.4487844S,17
JMP Lightning 1,J22 Shapeshifters,J25 Stalwart 1,J22 Cruel 3,PT1.8086756S,13
J25 Clerics 3,JMP Unicorns,J25 Dinosaurs 1,J22 Goblins 2,PT17.4380612S,33
J25 Modified,J25 Ghastly 2,J22 Fiery 2,J25 Grave Robbers 3,PT9.7634765S,24
JMP Elves 2,J22 Cycling 1,JMP Heavily Armored 4,JMP Under the Sea 1,PT6.8341064S,17
JMP Goblins 2,JMP Vampires 1,J25 Fun Guys 1,J22 Gross 2,PT5.1267466S,24
J25 Enchanted 3,J25 Copied 2,J25 Ghastly 2,J25 Stoked 2,PT5.3818117S,15
J25 Ghastly 1,J22 Zombies 2,J25 Stalwart 1,J22 Blink 3,PT2.8804142S,17
JMP Chandra,J22 Demons 1,J22 Vehicles,JMP Elves 1,PT1M49.3203024S,25
J25 Dinosaurs 1,J25 Heroes 1,J25 Drowned 2,JMP Angels 2,PT3.9304582S,17
J25 Encounter 1,JMP Discarding 1,J25 Grave Robbers 3,JMP Feathered Friends 2,PT3.8909493S,23
JMP Minotaurs 2,JMP Legion 3,JMP Rainbow,JMP Smashing 3,PT2.951951S,13
JMP Feathered Friends 2,JMP Angels 2,J25 Vampires 4,J22 Unlucky Thirteen,PT4.6549152S,19
JMP Reanimated 1,J25 Warriors 1,J25 Ghastly 3,J22 Holy 4,PT2.1416511S,14
JMP Devilish 2,J22 Merfolk 1,JMP Witchcraft 2,J22 Raid 2,PT6.2018473S,20
JMP Goblins 1,J22 Boneyard 1,J22 Goblins 3,JMP Plus One 3,PT9.6498785S,28
J22 Inventive 2,JMP Feathered Friends 4,J22 Ferocious 1,J22 Wolves 4,PT9.9071461S,17
J25 Vampires 3,JMP Tree Hugging 2,J22 Go to School 1,J22 Zombies 2,PT28.4901617S,28
JMP Elves 2,JMP Pirates 2,J25 Soaring 1,J22 Cruel 4,PT2.6410041S,15
JMP Witchcraft 1,J25 Ninjas,J25 Copied 2,JMP Dinosaurs 3,PT3.1974427S,20
J25 Inventive 4,JMP Teferi,J22 Insects 2,J22 Dragons 1,PT5.6303777S,22
J25 Vampires 3,J22 Blink 3,J22 Insects 3,J22 Fangs 1,PT6.0620071S,19
J25 Armed 4,JMP Minions 1,JMP Plus One 1,J22 Zombies 2,PT6.5686769S,17
J25 Encounter 1,J25 Healers 1,J25 Bookworms 2,J25 Goblins 1,PT4.6737977S,18
JMP Minions 4,J22 Dragons 1,J25 Soaring 4,J22 Merfolk 3,PT4.861797S,18
J22 Detective 2,J25 Landfall 1,JMP Spooky 4,J22 Detective 2,PT2.0502374S,14
J22 Zombies 1,JMP Seismic,J22 Raid 4,JMP Goblins 4,PT5.792053S,22
J22 Dragons 2,JMP Dogs 1,JMP Wizards 1,JMP Well-Read 3,PT5.4370274S,18
J25 Clerics 1,J22 Merfolk 1,J25 Soaring 1,JMP Heavily Armored 4,PT44.9993328S,20
JMP Vampires 3,J25 Armed 3,J22 Experimental 2,JMP Goblins 2,PT8.0548136S,17
J22 Fangs 3,J25 Vampires 1,J22 Law 1,J25 Copied 2,PT4.004827S,19
J25 Vampires 2,JMP Well-Read 4,J22 Morbid 1,J22 Cruel 2,PT3.840359S,20
J25 Armed 2,J22 Raid 2,JMP Heavily Armored 1,J22 Ferocious 1,PT2.0501304S,16
J25 Goblins 2,J25 Copied 1,JMP Devilish 4,JMP Milling,PT2.1967306S,13
J22 Boneyard 1,JMP Liliana,J22 Insects 2,J25 Beasts 2,PT3.0917581S,13
J25 Vampires 1,JMP Discarding 2,JMP Enchanted 2,J22 Law 2,PT2.5002687S,15
J25 Bookworms 4,J22 Insects 2,J25 Modified,J25 Bookworms 1,PT3.5080017S,17
JMP Discarding 1,J25 Encounter 1,J25 Inventive 4,J22 Treasure 1,PT4.9410616S,22
JMP Reanimated 2,J22 Law 1,J22 Zombies 4,JMP Basri,PT20.1267778S,21
J22 Goblins 3,JMP Cats 2,J22 Holy 1,J22 Spicy,PT1.4111041S,12
JMP Minions 1,J22 Landfall 1,J25 Vampires 3,J22 Detective 2,PT13.2512535S,21
J25 Goblins 2,JMP Phyrexian,JMP Feathered Friends 1,J25 Clerics 3,PT15.9647868S,27
JMP Smashing 2,J25 Encounter 3,J25 Elves 3,J22 Law 3,PT4.4831961S,24
J25 Bookworms 1,J25 Heroes 2,J25 Soaring 4,JMP Angels 2,PT1.4108378S,11
JMP Predatory 1,J22 Teamwork 2,J22 Merfolk 4,J25 Angels 2,PT2.3952288S,15
J22 Elves 4,JMP Spirits 2,J25 Stoked 2,J22 Experimental 2,PT11.1023094S,24
J25 Clerics 2,JMP Under the Sea 1,JMP Rogues 2,J25 Elves 4,PT1.8316798S,16
JMP Pirates 2,J22 Holy 4,J22 Rats,J25 Healers 2,PT7.0308031S,23
J25 Goblins 3,J25 Too Many,J25 Vampires 2,J22 Blink 4,PT6.0587558S,17
JMP Reanimated 2,JMP Smashing 3,J25 Clerics 1,J25 Drowned 1,PT8.1524583S,20
JMP Goblins 4,J25 Angels 1,J25 Inventive 2,J25 Healers 1,PT10.7403302S,22
J22 Blink 2,J25 Legion 2,JMP Reanimated 3,JMP Devilish 2,PT2.95781S,11
J25 Inventive 1,JMP Spellcasting 3,JMP Wizards 3,J22 Cats 2,PT5.8585282S,20
JMP Teferi,J25 Fun Guys 2,J25 Bookworms 4,JMP Smashing 4,PT19.3169295S,20
J25 Elves 4,J25 Healers 2,JMP Vampires 2,J25 Treasures 1,PT5.0873835S,19
JMP Rainbow,J25 Zealots 1,J22 Elves 1,J22 Cruel 3,PT1.323797S,12
J22 Treasure 3,J22 Inventive 1,J22 Cats 3,J25 Zealots 1,PT8.3424838S,23
J22 Blink 4,J25 Clerics 2,JMP Well-Read 4,JMP Predatory 2,PT3.3443287S,18
JMP Spooky 2,J22 Elves 1,JMP Predatory 1,J22 Ferocious 4,PT1M30.8011854S,27
J22 Elves 4,J25 Heroes 1,J22 Insects 1,J25 Of the Coast 2,PT16.681704S,28
JMP Above the Clouds 1,JMP Above the Clouds 4,J25 Drowned 1,JMP Well-Read 3,PT6.4404347S,18
J25 Armed 3,JMP Unicorns,JMP Cats 2,J25 Snakes,PT3.7369202S,16
JMP Rogues 1,J25 Dinosaurs 2,J25 Surprise 2,J25 Dinosaurs 2,PT7.3195945S,19
JMP Cats 2,J22 Primates,J22 Scrying 1,JMP Under the Sea 1,PT3.5760652S,17
J25 Encounter 2,J25 Inventive 2,J25 Stoked 1,J25 Chaos,PT4.6515884S,14
J25 Grave Robbers 3,JMP Pirates 1,J22 Wolves 3,J22 Raid 1,PT33.7052399S,24
J25 Angels 2,J25 Heroes 2,J25 Inventive 1,J22 Law 1,PT2.2331425S,14
JMP Walls,JMP Devilish 3,J22 Ferocious 4,J22 Elves 4,PT2.9878147S,16
JMP Tree Hugging 1,J25 Angels 2,J22 Cats 4,J22 Go to School 2,PT8.1723886S,23
JMP Vampires 3,J22 Cruel 2,JMP Minions 1,J22 Experimental 2,PT11.7664848S,35
J25 Illusions,J22 Cycling 1,J25 Copied 2,JMP Predatory 1,PT3.9230183S,20
J22 Urza's,J22 Merfolk 2,J25 Enchanted 2,JMP Feathered Friends 3,PT4.8241276S,16
JMP Reanimated 3,J25 Healers 1,JMP Rainbow,J25 Nefarious,PT21.6862917S,28
J22 Treasure 1,J25 Elves 2,J25 Grave Robbers 4,J22 Gross 2,PT30.1067767S,29
J22 Morbid 1,JMP Above the Clouds 4,J22 Zombies 1,J25 Encounter 2,PT13.7748736S,21
J22 Cruel 3,JMP Predatory 1,J25 Too Many,JMP Devilish 1,PT3.6802861S,21
J22 Raid 1,JMP Goblins 2,J22 Knights,J22 Fangs 4,PT1.5080733S,13
J22 Fangs 2,JMP Lands 2,JMP Tree Hugging 1,J25 Prideful,PT21.9549969S,17
J22 Blink 2,J25 Healers 1,J22 Multi-Headed 2,J22 Inventive 1,PT7.2994347S,22
J22 Teamwork 2,J25 Heroes 1,JMP Legion 2,JMP Predatory 2,PT2.4234884S,16
J22 Blink 1,J25 Inventive 2,JMP Pirates 1,J22 Snow,PT13.8280788S,27
J25 Enchanted 2,J25 Elves 2,J25 Warriors 1,JMP Feathered Friends 3,PT3.7854399S,15
J25 Chaos,JMP Chandra,JMP Spirits 2,J25 Armed 2,PT7.8904524S,19
J25 Clerics 3,JMP Rogues 2,J22 Demons 2,J25 Grave Robbers 4,PT8.8751396S,18
JMP Spooky 2,JMP Feathered Friends 3,J25 Stoked 4,JMP Pirates 1,PT2M58.8789411S,45
J22 Constellation 2,J22 Fangs 1,J25 Zealots 2,J22 Treasure 1,PT6.0796045S,16
J22 Goblins 2,J25 Inventive 3,J22 Merfolk 3,J22 Eldrazi,PT5.1844976S,16
J25 Goblins 1,JMP Minions 2,J22 Multi-Headed 2,J22 Morbid 1,PT2.0850288S,11
J22 Wolves 4,J22 Zombies 3,J22 Gross 2,JMP Heavily Armored 2,PT3.6781377S,19
J25 Healers 1,J22 Gross 4,J22 Fangs 1,J25 Bookworms 2,PT5.2168214S,22
J22 Law 3,J25 Encounter 1,JMP Archaeology 3,J25 Warriors 2,PT5.020791S,20
J22 Fangs 2,J25 Stoked 2,JMP Well-Read 4,J22 Dragons 1,PT5.8185201S,15
J22 Merfolk 2,J22 Scrying 2,J22 Blink 1,J25 Surprise 2,PT4.2668808S,18
J22 Blink 1,J25 Legion 2,J25 Landfall 4,J25 Prideful,PT9.0252312S,19
J22 Think Again 3,JMP Goblins 1,J25 Grave Robbers 2,J25 Stoked 4,PT2.4072857S,17
JMP Legion 3,J25 Legion 2,JMP Tree Hugging 3,JMP Milling,PT4.6396471S,16
J25 Ghastly 4,J25 Clerics 3,J22 Gross 2,JMP Devilish 1,PT6.7021512S,22
JMP Doctor 3,JMP Wizards 3,J22 Wolves 4,JMP Lightning 1,PT4.8054162S,18
J25 Ne'er-do-wells 1,J25 Inventive 1,JMP Predatory 4,JMP Legion 1,PT32.5644763S,29
J25 Vampires 3,J25 Landfall 3,J25 Landfall 4,JMP Garruk,PT4.3222412S,21
J25 Legion 2,J22 Think Again 1,JMP Plus One 1,J22 Goblins 3,PT3.4668477S,14
J25 Landfall 2,J22 Inventive 4,J25 Beasts 2,J22 Blink 2,PT4.0635171S,16
J22 Boneyard 2,J25 Of the Coast 2,J22 Treasure 1,JMP Smashing 2,PT12.4678947S,24
J25 Goblins 3,JMP Legion 1,J25 Vampires 2,J22 Law 3,PT4.3378107S,16
J22 Think Again 2,JMP Smashing 3,JMP Lands 2,J25 Landfall 3,PT1.6883165S,13
J22 Fangs 3,J22 Morbid 1,J22 Treasure 1,J25 Bloody 2,PT3.7701966S,20
JMP Archaeology 2,JMP Unicorns,J25 Stalwart 3,JMP Well-Read 3,PT2.1459545S,13
J22 Blink 2,JMP Dinosaurs 4,JMP Dinosaurs 2,J25 Fun Guys 1,PT7.3952216S,27
J22 Dragons 1,J25 Fun Guys 2,J25 Goblins 4,J22 Cycling 1,PT3.6775054S,15
J22 Fangs 1,J22 Rats,J25 Soaring 4,JMP Plus One 3,PT8.1940078S,18
J25 Copied 1,J22 Holy 2,J25 Ne'er-do-wells 1,J22 Detective 1,PT5.7210411S,14
JMP Feathered Friends 1,J22 Fangs 4,J22 Detective 3,JMP Milling,PT3.5303453S,16
JMP Minions 1,JMP Smashing 1,JMP Dinosaurs 2,J25 Armed 2,PT23.9541813S,23
JMP Pirates 2,J25 Clerics 1,J22 Cats 1,J22 Gross 1,PT1.5545556S,14
J22 Dragons 1,JMP Minions 2,J25 Bookworms 4,J22 Multi-Headed 1,PT4.5302923S,18
JMP Doctor 1,JMP Above the Clouds 1,J25 Explorers 4,J25 Ghastly 1,PT6.1480711S,18
J25 Bloody 3,J22 Go to School 2,J22 Zombies 4,J22 Gigantic 1,PT1.6603622S,12
JMP Unicorns,JMP Doctor 4,J22 Fiery 3,J22 Treasure 3,PT17.5444038S,17
J25 Angels 2,J22 Zombies 2,J25 Stalwart 2,JMP Garruk,PT2.6196649S,15
J22 Teamwork 2,J25 Ghastly 2,J22 Wolves 4,J22 Merfolk 2,PT13.2811835S,21
J22 Scrying 1,J25 Grave Robbers 1,J22 Cycling 1,J22 Multi-Headed 1,PT6.8417587S,24
J25 Too Many,J22 Gross 2,J22 Raid 1,JMP Above the Clouds 1,PT14.8200429S,17
JMP Dinosaurs 3,J22 Fangs 4,JMP Angels 2,JMP Vampires 2,PT6.1227404S,18
JMP Spirits 2,JMP Lands 2,JMP Archaeology 3,J25 Legion 2,PT7.8625777S,20
J22 Wolves 3,J22 Knights,JMP Angels 1,J25 Goblins 3,PT3.5119782S,13
J22 Treasure 2,J22 Gross 1,JMP Spellcasting 4,J22 Go to School 2,PT5.9626489S,20
J22 Holy 3,JMP Spellcasting 1,J22 Elves 2,JMP Rainbow,PT10.9734206S,18
JMP Legion 4,J22 Cruel 1,JMP Milling,J25 Burning,PT3.0340202S,15
JMP Dinosaurs 3,J25 Goblins 3,JMP Lightning 2,JMP Doctor 4,PT4.4413658S,16
JMP Angels 1,JMP Dinosaurs 2,JMP Garruk,J25 Zealots 1,PT6.5442942S,22
J25 Armed 1,JMP Devilish 1,JMP Devilish 2,J25 Bloody 3,PT5.0215135S,20
J25 Modified,JMP Tree Hugging 4,J22 Insects 4,JMP Goblins 2,PT4.4385619S,19
JMP Phyrexian,J25 Healers 4,J22 Insects 4,J25 Dragons 2,PT2.461382S,16
J22 Multi-Headed 2,J22 Cats 1,JMP Minions 3,JMP Heavily Armored 1,PT5.6251815S,18
JMP Tree Hugging 2,J25 Armed 3,J25 Stalwart 2,J25 Bookworms 4,PT5.1242498S,20
J22 Inventive 4,JMP Wizards 1,J22 Goblins 4,J25 Armed 4,PT14.2201357S,26
J22 Cats 1,J25 Dinner,J22 Think Again 3,J25 Bookworms 3,PT1.8697156S,12
J22 Raid 2,J22 Wolves 1,J22 Raid 1,J25 Surprise 3,PT1.7630739S,14
J22 Spirits 2,J22 Fangs 3,J22 Knights,JMP Spellcasting 1,PT12.9815026S,22
J25 Explorers 2,JMP Under the Sea 2,J25 Stoked 1,J22 Inventive 2,PT5.6647938S,21
J25 Inventive 1,J25 Beasts 2,J22 Raid 3,JMP Devilish 1,PT7.9224197S,21
J22 Cruel 3,JMP Vampires 4,J25 Burning,JMP Cats 1,PT4.1648584S,18
J25 Vampires 1,JMP Vampires 3,J25 Clerics 4,J25 Bloody 3,PT3.3857679S,19
JMP Smashing 4,J25 Explorers 4,JMP Spooky 2,J22 Think Again 1,PT3.1506796S,16
JMP Legion 4,JMP Dinosaurs 4,J22 Cycling 2,J22 Spirits 2,PT3.2610097S,15
JMP Vampires 3,J22 Dragons 1,JMP Doctor 2,JMP Goblins 4,PT3.9947602S,13
JMP Above the Clouds 4,J25 Armed 2,J25 Chaos,JMP Spellcasting 4,PT5.4197746S,15
J25 Inventive 3,J25 Zealots 2,J22 Detective 3,J25 Surprise 3,PT6.6871621S,18
J25 Landfall 3,J25 Elves 2,J22 Think Again 1,J22 Spirits 2,PT4.5675649S,14
J25 Explorers 1,J25 Snakes,J22 Boneyard 1,JMP Teferi,PT4.344042S,17
J25 Clerics 2,J25 Legion 1,J25 Soaring 2,JMP Elves 1,PT3.9153412S,14
J25 Vampires 3,JMP Minions 2,J22 Law 1,J25 Grave Robbers 1,PT1.8337433S,13
J22 Blink 3,J25 Stoked 2,JMP Dogs 2,J25 Copied 1,PT7.1072075S,20
JMP Goblins 3,J25 Inventive 2,J22 Snow,JMP Spirits 1,PT7.5843254S,26
J22 Insects 2,J22 Go to School 1,J22 Elves 4,JMP Spirits 1,PT2.8926331S,17
J22 Constellation 2,J22 Spirits 1,J22 Insects 4,J22 Detective 3,PT3.0971316S,15
J22 Multi-Headed 1,J22 Raid 1,J25 Ne'er-do-wells 1,J22 Experimental 2,PT4.7036327S,16
J25 Snakes,JMP Lands 2,J22 Raid 3,J22 Think Again 2,PT5.7418801S,16
J22 Zombies 4,J25 Zealots 4,J25 Healers 4,J22 Gross 1,PT2.4805172S,14
JMP Archaeology 3,J22 Cycling 1,JMP Doctor 4,JMP Doctor 2,PT4.195621S,19
JMP Wizards 2,J25 Bookworms 1,J22 Urza's,JMP Angels 1,PT11.5306964S,27
J25 Stoked 3,J25 Armed 4,JMP Minions 3,J22 Eldrazi,PT9.5056305S,21
JMP Wizards 3,J22 Merfolk 3,J22 Gross 4,J22 Goblins 3,PT21.2891661S,28
JMP Unicorns,JMP Tree Hugging 1,J25 Ghastly 4,JMP Reanimated 1,PT37.6709317S,29
J22 Detective 4,JMP Above the Clouds 2,J22 Snow,J22 Raid 1,PT4.6383327S,19
J25 Ghastly 1,J25 Of the Coast 1,JMP Spellcasting 2,J22 Insects 4,PT2M34.8595753S,35
JMP Wizards 3,J22 Fiery 3,J25 Fun Guys 2,J22 Zombies 1,PT4.8144539S,22
J22 Think Again 3,J25 Zealots 1,J25 Stalwart 2,J22 Zombies 3,PT3.6201919S,15
J25 Stoked 1,J22 Cats 3,J22 Treasure 4,JMP Rogues 2,PT4.815893S,16
JMP Enchanted 1,JMP Doctor 3,J25 Wizards 1,J25 Inventive 2,PT1.7372024S,11
J25 Zealots 1,JMP Lightning 1,JMP Spooky 3,JMP Feathered Friends 2,PT2.228277S,13
J22 Knights,J22 Blink 3,J25 Encounter 4,JMP Legion 1,PT7.5490527S,17
J25 Icky 2,J22 Treasure 1,J25 Legion 2,J25 Explorers 2,PT7.5696039S,15
J25 Angels 1,J22 Morbid 1,JMP Lightning 1,J25 Surprise 2,PT3.061362S,17
J22 Law 4,J22 Fangs 4,JMP Smashing 4,JMP Smashing 4,PT18.5019584S,28
JMP Reanimated 2,JMP Dinosaurs 4,J25 Drowned 1,JMP Wizards 2,PT8.2790775S,23
J25 Encounter 2,JMP Basri,JMP Devilish 4,J25 Armed 1,PT4.1914689S,16
J22 Raid 3,J22 Wolves 1,JMP Feathered Friends 3,JMP Devilish 3,PT12.9076677S,27
JMP Spirits 1,JMP Devilish 3,J22 Shapeshifters,J22 Speedy,PT3.0464344S,15
J25 Inventive 4,J25 Of the Coast 2,JMP Rainbow,JMP Archaeology 2,PT15.6624456S,23
J22 Treasure 3,J22 Go to School 2,J25 Ghastly 1,J25 Bloody 1,PT6.2428797S,20
J22 Inventive 1,J22 Goblins 4,J25 Dinner,J22 Inventive 2,PT4.3782694S,17
J22 Detective 1,J22 Detective 1,J25 Stoked 4,JMP Wizards 4,PT9.377678S,20
JMP Lands 1,J22 Insects 1,JMP Archaeology 3,J22 Merfolk 2,PT32.644032S,20
JMP Minions 3,J25 Armed 3,J22 Detective 2,J25 Enchanted 2,PT5.3859077S,17
J25 Drowned 1,J25 Bookworms 1,J25 Vampires 2,JMP Plus One 4,PT2.1101619S,14
JMP Plus One 4,J22 Inventive 2,J25 Vampires 3,J25 Encounter 2,PT2.8851171S,14
J25 Nefarious,J22 Cruel 2,J22 Fiery 3,J25 Bloody 2,PT5.54393S,18
J25 Too Many,J22 Scrying 2,J22 Experimental 2,JMP Phyrexian,PT10.4463824S,26
J25 Dinosaurs 1,J22 Vehicles,J25 Treasures 1,JMP Above the Clouds 2,PT7.6870348S,19
J22 Insects 4,JMP Devilish 3,J22 Treasure 4,J22 Insects 1,PT8.1547123S,18
J22 Insects 2,JMP Spellcasting 3,J22 Morbid 1,J22 Spirits 2,PT4.3090258S,15
JMP Smashing 4,JMP Minotaurs 1,J22 Shapeshifters,J25 Encounter 3,PT3.5624344S,14
J22 Goblins 4,J25 Angels 2,J25 Nefarious,J22 Merfolk 1,PT10.2008534S,22
J22 Gigantic 2,J25 Of the Coast 1,J22 Cycling 1,J25 Landfall 2,PT2.7088997S,16
J25 Enchanted 1,JMP Phyrexian,J22 Cycling 1,J22 Treasure 2,PT4.8692271S,19
J25 Zealots 3,J22 Goblins 4,JMP Devilish 4,J22 Merfolk 2,PT2.2409368S,12
J25 Grave Robbers 1,J22 Goblins 1,J25 Stoked 2,J25 Surprise 3,PT7.6239411S,22
J25 Enchanted 3,JMP Reanimated 1,JMP Devilish 3,J22 Cats 3,PT3.7594258S,20
J22 Go to School 1,J25 Healers 1,J22 Insects 2,J22 Cruel 2,PT3.9284506S,16
J25 Landfall 2,J22 Detective 2,JMP Goblins 1,JMP Goblins 2,PT6.353752S,16
J22 Blink 1,J22 Goblins 3,JMP Reanimated 1,J22 Unlucky Thirteen,PT12.9842937S,24
J25 Icky 2,J22 Rats,J25 Stoked 4,J25 Landfall 1,PT2.2359303S,13
J25 Zealots 2,J25 Icky 2,J22 Cruel 2,J22 Demons 2,PT10.8966993S,22
J25 Elves 4,JMP Elves 2,JMP Doctor 4,J25 Explorers 2,PT2.5219531S,13
J25 Drowned 1,J25 Armed 2,J25 Clerics 1,JMP Spellcasting 2,PT7.7997911S,23
